Municipio,UF,Post/Coment,Data,Usuario,Comentarios,Emojis,Texto,Unicodes,ComentarioTraduzido,Polaridade,Analise,Subjetividade
Agudo,RS,Comentario,2022-09-16 16:12:57,veramariakittel,Parabéns! 👏 🏻 👏 🏻 👏 🏻 👏 🏻,👏🏻,Parabéns!,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",Congratulations!,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-09-14 17:19:18,moacirherbstrith,❤ ️,❤,️,['u2764'],️,0.2,Positivo,0.0
Agudo,RS,Comentario,2022-09-14 17:19:27,moacirherbstrith,❤ ️,❤,️,['u2764'],️,0.2,Positivo,0.0
Agudo,RS,Comentario,2022-09-09 21:37:58,martharoos,👏 👏 👏 👏 🇩🇪🇩🇪🇩🇪🇩🇪,👏,🇩🇪🇩🇪🇩🇪🇩🇪,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",🇩🇪🇩🇪🇩🇪🇩🇪,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-09-12 01:04:51,glaucia_heffel2022,"👏 👏 👏 👏 quero muito que minha filha participe, como faço?",👏,"quero muito que minha filha participe, como faço?","['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']","I really want my daughter to participate, how do I do?",1.0,Positivo,0.2
Agudo,RS,Comentario,2022-09-17 01:30:05,rafael_klein_muller_,🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪 👏 👏,👏,🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪,"['U0001f44f', 'U0001f44f']",🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪🇩🇪,0.4,Positivo,0.0
Agudo,RS,Comentario,2022-09-08 13:10:31,veramariakittel,👏 👏 👏 👏 👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,1.8,Positivo,0.0
Agudo,RS,Comentario,2022-09-08 12:21:54,acf_futsal.ofc,Os home são d mais 👏 👏,👏,Os home são d mais,"['U0001f44f', 'U0001f44f']",Men are more,0.9,Positivo,0.5
Agudo,RS,Comentario,2022-09-07 17:47:06,veramariakittel,🇧🇷 🟢 🟡 👏 🏻 👏 🏻 👏 🏻 👏 🏻,🇧🇷🟢🟡👏🏻,,"['U0001f1e7\\\\U0001f1f7', 'U0001f7e2', 'U0001f7e1', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-09-05 17:51:17,veramariakittel,Parabéns! 👏 👏 👏 👏,👏,Parabéns!,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Congratulations!,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-09-05 19:04:31,sekaaguirre,Parabéns e sucesso sempre pra vcs!,,Parabéns e sucesso sempre pra vcs!,[],Congratulations and success always for you!,0.375,Positivo,0.0
Agudo,RS,Comentario,2022-09-05 23:04:16,bleymuller,Parabéns 👏,👏,Parabéns,['U0001f44f'],Congratulations,0.2,Positivo,0.0
Agudo,RS,Comentario,2022-09-02 14:01:52,veramariakittel,🇧🇷 🟢 🟡 👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻,🇧🇷🟢🟡👏🏻,,"['U0001f1e7\\\\U0001f1f7', 'U0001f7e2', 'U0001f7e1', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",,1.4,Positivo,0.0
Agudo,RS,Comentario,2022-09-18 02:46:14,julianavargasdeoliveira,Eu vou ❤ ️,❤,Eu vou ️,['u2764'],I will,0.2,Positivo,0.0
Agudo,RS,Comentario,2022-08-28 00:16:26,neuzamarialves,Parabéns!! 👏 👏 👏 👏,👏,Parabéns!!,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Congratulations!!,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-09-10 13:35:29,saa_senger,Que lugar fantástico 😍 😍 😍,😍,Que lugar fantástico,"['U0001f60d', 'U0001f60d', 'U0001f60d']",What a fantastic place,1.0,Positivo,0.9
Agudo,RS,Comentario,2022-08-30 15:58:09,prefagudo,😍 😍 😍,😍,,"['U0001f60d', 'U0001f60d', 'U0001f60d']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-28 02:38:28,sandymullersoares,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-27 13:19:27,marlene38damaceno,Top quero voltar lá. 🙌,🙌,Top quero voltar lá.,['U0001f64c'],Top I want to go back there.,0.45,Positivo,0.25
Agudo,RS,Comentario,2022-08-27 19:14:32,liangeflores,Como chegar ai?,,Como chegar ai?,[],How to get there?,0.0,Neutro,0.0
Agudo,RS,Comentario,2022-08-27 13:36:53,greice.falk,Lugar lindo! Vale muito a pena conhecer 👏 👏 👏,👏,Lugar lindo! Vale muito a pena conhecer,"['U0001f44f', 'U0001f44f', 'U0001f44f']",Beautiful place! It is very worth knowing,1.295,Positivo,0.565
Agudo,RS,Comentario,2022-08-27 14:14:17,cabreraaudiovisual,Esse lugar e essa vista do valeeeee 😍 😍 😍,😍,Esse lugar e essa vista do valeeeee,"['U0001f60d', 'U0001f60d', 'U0001f60d']",This place and this view of Valeeeee,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-27 14:39:37,camilaaunfer,Eu amo esse lugar!!!!! 😍 ❤ ️,😍❤,Eu amo esse lugar!!!!! ️,"['U0001f60d', 'u2764']",I love this place!!!!! ️,1.4,Positivo,0.6
Agudo,RS,Comentario,2022-08-27 15:19:06,eduluissulzbacher,Quando vai ter de novo ? 😖,😖,Quando vai ter de novo ?,['U0001f616'],When will you have again?,-0.2,Negativo,0.0
Agudo,RS,Comentario,2022-09-01 01:28:27,ivanianafriedrich,"Tenho momentos muito significativos e de realização pessoal nessa cascata. Onde, na década de 90 houve um concurso de Rei e de Rainha da Cascata. E eu fui e ainda sou a Rainha dessa lindeza, com muito orgulho.",,"Tenho momentos muito significativos e de realização pessoal nessa cascata. Onde, na década de 90 houve um concurso de Rei e de Rainha da Cascata. E eu fui e ainda sou a Rainha dessa lindeza, com muito orgulho.",[],"I have very significant moments and personal fulfillment in this waterfall. Where, in the 90's there was a King and Queen of the Waterfall contest. And I went and I'm still the queen of this beautiful, with great pride.",0.534,Positivo,0.762
Agudo,RS,Comentario,2022-08-30 23:34:28,annemw8,Belíssimo lugar! 👏 👏 👏,👏,Belíssimo lugar!,"['U0001f44f', 'U0001f44f', 'U0001f44f']",Wonderful place!,1.6,Positivo,1.0
Agudo,RS,Comentario,2022-09-01 01:19:01,ivanianafriedrich,Linda essa cascata.,,Linda essa cascata.,[],Beautiful this waterfall.,0.85,Positivo,1.0
Agudo,RS,Comentario,2022-08-27 14:48:56,recanto.dasfrutas,Essa cascata é um dos pontos turísticos mais lindos aqui de Agudo e é pertinho aqui do Recanto das Frutas! Venham conhecer 💚,💚,Essa cascata é um dos pontos turísticos mais lindos aqui de Agudo e é pertinho aqui do Recanto das Frutas! Venham conhecer,['U0001f49a'],This waterfall is one of the most beautiful sights here of Agudo and is close here from Recanto das Fruits! Come meet,0.95,Positivo,0.75
Agudo,RS,Comentario,2022-08-27 13:34:46,brunaflo21,,,,[],,0.0,Neutro,0.0
Agudo,RS,Comentario,2022-08-24 20:51:14,veramariakittel,💛 👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻,💛👏🏻,,"['U0001f49b', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",,1.4,Positivo,0.0
Agudo,RS,Comentario,2022-08-23 20:19:53,nadia.adriana,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-24 01:59:10,neuzamarialves,Parabéns!! ❤ ️ 🎂 🎶 🎉 🎈 🎉 📖 📰 📄 🗞 📑 🥂 🍾 👏 👏 👏 👏,❤🎂🎶🎉🎈📖📰📄🗞📑🥂🍾👏,Parabéns!! ️,"['u2764', 'U0001f382', 'U0001f3b6', 'U0001f389', 'U0001f388', 'U0001f389', 'U0001f4d6', 'U0001f4f0', 'U0001f4c4', 'U0001f5de', 'U0001f4d1', 'U0001f942', 'U0001f37e', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Congratulations!! ️,2.3,Positivo,0.0
Agudo,RS,Comentario,2022-08-24 01:45:23,prof.flaviafernandes,"Profs maravilhosas!! Foi um prazer estar com vcs hoje, neste ambiente de troca de aprendizagens! 🙌 ❤ ️",🙌❤,"Profs maravilhosas!! Foi um prazer estar com vcs hoje, neste ambiente de troca de aprendizagens! ️","['U0001f64c', 'u2764']","WONDERFUL PROFS !! It was a pleasure to be with you today, in this environment of learning exchange! ️",1.4,Positivo,1.0
Agudo,RS,Comentario,2022-08-23 21:19:56,elen_m_m,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-20 00:20:44,neuzamarialves,Perfeito! 👏 👏 👏,👏,Perfeito!,"['U0001f44f', 'U0001f44f', 'U0001f44f']",Perfect!,1.6,Positivo,1.0
Agudo,RS,Comentario,2022-08-19 21:01:20,gabrielspuhl,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-18 19:11:28,renatacarvalhok,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-16 20:02:56,gabrielspuhl,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-16 20:15:25,veramariakittel,Parabéns formandos! 👏 🏻 👏 🏻 👏 🏻 👏 🏻 Parabéns a todos os envolvidos!,👏🏻,Parabéns formandos! Parabéns a todos os envolvidos!,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",Congratulations graduates! Congratulations to all involved!,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-16 22:25:39,mariarosangelaribeiror,Demais esses momentos!,,Demais esses momentos!,[],Too much these moments!,0.25,Positivo,0.2
Agudo,RS,Comentario,2022-08-17 01:25:33,andreiaclaudiohoppe,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-16 19:39:58,veramariakittel,Vacinar é importante! 👏 🏻 👏 🏻 👏 🏻 👏 🏻,👏🏻,Vacinar é importante!,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",Vacing is important!,1.3,Positivo,1.0
Agudo,RS,Comentario,2022-08-15 23:30:08,neuzamarialves,👏 👏 👏 👏 🇧🇷🇧🇷🇧🇷,👏,🇧🇷🇧🇷🇧🇷,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",🇧🇷🇧🇷🇧🇷,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-15 23:04:23,elianelehr20,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-15 21:15:43,opedrolorentz,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-16 00:23:57,gabrielspuhl,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-18 09:43:28,semildoclair,👏,👏,,['U0001f44f'],,0.2,Positivo,0.0
Agudo,RS,Comentario,2022-08-15 21:09:10,elen_m_m,Que lindeza!!! Ser patriota é isso. 🇧🇷🇧🇷🇧🇷🇧🇷,,Que lindeza!!! Ser patriota é isso. 🇧🇷🇧🇷🇧🇷🇧🇷,[],How beautiful !!! Being patriot is that. 🇧🇷🇧🇷🇧🇷🇧🇷,1.0,Positivo,1.0
Agudo,RS,Comentario,2022-08-15 22:18:38,martaeleonora73,Grande ,,Grande,[],Great,0.8,Positivo,0.75
Agudo,RS,Comentario,2022-08-12 14:42:10,neuzamarialves,Excelente iniciativa! Parabéns!! 👏 👏 👏 👏,👏,Excelente iniciativa! Parabéns!!,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Excellent initiative! Congratulations!!,1.8,Positivo,1.0
Agudo,RS,Comentario,2022-08-13 15:39:05,circomariotti,😍 😍,😍,,"['U0001f60d', 'U0001f60d']",,0.4,Positivo,0.0
Agudo,RS,Comentario,2022-08-13 20:10:28,veramariakittel,Vivaaaa! 👏 👏 👏 👏,👏,Vivaaaa!,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Vivaaaa!,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-12 13:00:28,elen_m_m,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-13 20:54:41,veramariakittel,👍 🏻 👍 🏻 👏 🏻 👏 🏻 👏 🏻 👏 🏻,👍🏻👏,,"['U0001f44d', 'U0001f3fb', 'U0001f44d', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",,1.2,Positivo,0.0
Agudo,RS,Comentario,2022-08-25 12:01:56,nurphycare,,,,[],,0.0,Neutro,0.0
Agudo,RS,Comentario,2022-08-11 23:18:53,veramariakittel,👏 👏 👏 👏 👏 👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,2.0,Positivo,0.0
Agudo,RS,Comentario,2022-08-11 23:58:32,elen_m_m,Que linda atitude 👏 👏,👏,Que linda atitude,"['U0001f44f', 'U0001f44f']",What a beautiful attitude,1.25,Positivo,1.0
Agudo,RS,Comentario,2022-08-12 00:00:30,elen_m_m,Agudo é uma das cidades mais organizadas e lindas do RS. Parabéns por esta gestão impecável 👏 👏 👏 👏,👏,Agudo é uma das cidades mais organizadas e lindas do RS. Parabéns por esta gestão impecável,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Acute is one of the most organized and beautiful cities in RS. Congratulations on this impeccable management,1.475,Positivo,0.788
Agudo,RS,Comentario,2022-08-11 00:00:43,veramariakittel,Vivaaaaaa! 👏 👏 👏 👏,👏,Vivaaaaaa!,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Vivaaaaaa!,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-10 19:27:48,circomariotti,😍 Espetacular 🎪,😍🎪,Espetacular,"['U0001f60d', 'U0001f3aa']",Amazing,1.0,Positivo,0.9
Agudo,RS,Comentario,2022-08-10 19:31:52,bruno.mariotti,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-11 01:26:36,wrassedanusa,Demais ❤ ️ 🙌 Ótimo trabalho 👏 🏼,❤🙌👏🏼,Demais ️ Ótimo trabalho,"['u2764', 'U0001f64c', 'U0001f44f', 'U0001f3fc']",Too much great job,1.4,Positivo,0.75
Agudo,RS,Comentario,2022-08-10 14:28:58,lidianeoliveirabe,❤ ️ ❤ ️ ❤ ️,❤,️ ️ ️,"['u2764', 'u2764', 'u2764']",️ ️ ️,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-08 12:38:57,ivana_goltz,Showww 👏 👏 👏 👏,👏,Showww,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Showww,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-08-08 16:02:31,cristianehettwer,Parabéns pela iniciativa 👏 👏,👏,Parabéns pela iniciativa,"['U0001f44f', 'U0001f44f']",Congratulations for the initiative,0.4,Positivo,0.0
Agudo,RS,Comentario,2022-08-06 15:21:57,mauriciobarchet,Esporte presente cada vez mais nas políticas públicas 👏 🏻 👏 🏻 👏 🏻 👏 🏻,👏🏻,Esporte presente cada vez mais nas políticas públicas,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",Sporting sport increasingly in public policies,0.8,Positivo,0.067
Agudo,RS,Comentario,2022-08-05 15:40:54,veramariakittel,👏 👏 👏 👏 👏 👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,2.0,Positivo,0.0
Agudo,RS,Comentario,2022-08-04 21:45:15,veramariakittel,👏 👏 👏 👏 👏 👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,2.0,Positivo,0.0
Agudo,RS,Comentario,2022-08-01 18:24:30,elen_m_m,👏 👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,1.2,Positivo,0.0
Agudo,RS,Comentario,2022-07-30 20:14:43,gabrielspuhl,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-07-30 20:54:28,arteefestaagudo,Showww de bola 👏 👏 👏,👏,Showww de bola,"['U0001f44f', 'U0001f44f', 'U0001f44f']",Cool,0.95,Positivo,0.65
Agudo,RS,Comentario,2022-07-31 00:36:17,dieimi_flores,Maravilha 👏 👏 👏,👏,Maravilha,"['U0001f44f', 'U0001f44f', 'U0001f44f']",Wonderful,1.6,Positivo,1.0
Agudo,RS,Comentario,2022-07-29 14:36:27,tiago_menezzes, voaaa bro 🔥 💪 🏿 ⚽,🔥💪🏿⚽,voaaa bro,"['U0001f525', 'U0001f4aa', 'U0001f3ff', 'u26bd']",voaaa bro,0.3,Positivo,0.0
Agudo,RS,Comentario,2022-07-26 23:43:39,louisecampos_,👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,1.0,Positivo,0.0
Agudo,RS,Comentario,2022-07-27 11:48:02,tatiane.francisco.7,❤ ️ ❤ ️ 🔥 🔥 🔥,❤🔥,️ ️,"['u2764', 'u2764', 'U0001f525', 'U0001f525', 'U0001f525']",️ ️,0.1,Positivo,0.0
Agudo,RS,Comentario,2022-07-27 12:06:42,_odetesantos_,Parabéns bela homenagem a uma pessoa querida que sempre incentivou o esporte em Agudo. Taça Ilo Friedrich 👏 👏 👏 👏 👏,👏,Parabéns bela homenagem a uma pessoa querida que sempre incentivou o esporte em Agudo. Taça Ilo Friedrich,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Congratulations beautiful tribute to a dear person who always encouraged the sport in Agudo. Ilo Friedrich Cup,1.85,Positivo,1.0
Agudo,RS,Comentario,2022-07-26 23:06:58,dieniferzitzmann,"Parabéns Agudo pelo incentivo ao esporte, isso será marcado para essas crianças pra sempre. 👏 👏 👏 👏 👏 👏",👏,"Parabéns Agudo pelo incentivo ao esporte, isso será marcado para essas crianças pra sempre.","['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']","Keeping acute for the encouragement of the sport, this will be scheduled for these children forever.",1.8,Positivo,0.9
Agudo,RS,Comentario,2022-07-26 23:17:57,carlaandreaschiefelbein,"Parabéns Agudo pelo incentivo ao esporte, as crianças são o futuro sempre!! 👏 👏 👏 ❤ ️",👏❤,"Parabéns Agudo pelo incentivo ao esporte, as crianças são o futuro sempre!! ️","['U0001f44f', 'U0001f44f', 'U0001f44f', 'u2764']","Keeping acute for the encouragement of sport, children are the future always !! ️",1.1,Positivo,0.512
Agudo,RS,Comentario,2022-07-26 23:10:25,quintal.agudo,Que baita iniciativa 👏 👏 👏 Parabéns,👏,Que baita iniciativa Parabéns,"['U0001f44f', 'U0001f44f', 'U0001f44f']",What a huge initiative congratulations,1.0,Positivo,0.9
Agudo,RS,Comentario,2022-07-27 00:02:51,jacksonsalvan,"Parabéns pela iniciativa 👏 👏 , show, lindo de verrrr ❤ ️ ❤ ️ ❤ ️ ❤ ️",👏❤,"Parabéns pela iniciativa , show, lindo de verrrr ️ ️ ️ ️","['U0001f44f', 'U0001f44f', 'u2764', 'u2764', 'u2764', 'u2764']","Congratulations on the initiative, show, beautiful Verrrr ️ ️ ️ ️",2.05,Positivo,1.0
Agudo,RS,Comentario,2022-07-27 11:10:50,eleniir75,🙌 🙌 👏 👏 👏 👏 👏 👏 👏,🙌👏,,"['U0001f64c', 'U0001f64c', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,1.8,Positivo,0.0
Agudo,RS,Comentario,2022-07-27 23:17:04,sirleydebarros,👏 👏 👏 👏 👏 🙌 🙌 🙌 🙌 🙌,👏🙌,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c']",,2.0,Positivo,0.0
Agudo,RS,Comentario,2022-07-26 23:10:56,katiagadr,Parabéns a Prefeitura de Agudo e todos envolvidos nesse belo trabalho!!! 👏 👏 👏 👏 👏,👏,Parabéns a Prefeitura de Agudo e todos envolvidos nesse belo trabalho!!!,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",Congratulations to the City of Agudo and all involved in this beautiful work !!!,2.0,Positivo,1.0
Agudo,RS,Comentario,2022-07-26 23:09:26,katiagadr,👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-07-26 23:53:39,elen_m_m,Que bacana! 👏 👏 👏,👏,Que bacana!,"['U0001f44f', 'U0001f44f', 'U0001f44f']",What a cool thing!,1.037,Positivo,0.65
Agudo,RS,Comentario,2022-07-25 14:22:21,gabrielicentaestilista,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-07-25 23:31:33,leonora_drescher,Parabéns as meninas lindas de Agudo Terra das mulheres bonitas Eu também nasci em agudo,,Parabéns as meninas lindas de Agudo Terra das mulheres bonitas Eu também nasci em agudo,[],Congratulations to the beautiful girls of sharp land of beautiful women I was also born in sharp,0.362,Positivo,0.875
Agudo,RS,Comentario,2022-07-26 00:51:06,mariarosangelaribeiror,👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-07-24 14:12:33,camilaaunfer,😍 😍 😍 😍 😍,😍,,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",,1.0,Positivo,0.0
Agudo,RS,Comentario,2022-07-24 14:10:46,cabreraaudiovisual,🔥 🔥 🔥,🔥,,"['U0001f525', 'U0001f525', 'U0001f525']",,-0.3,Negativo,0.0
Agudo,RS,Comentario,2022-08-03 00:50:51,saa_senger,😍 😍 😍 😍 😍,😍,,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",,1.0,Positivo,0.0
Agudo,RS,Comentario,2022-08-31 12:38:09,elen_m_m,Lugar lindo 😍,😍,Lugar lindo,['U0001f60d'],Beautiful place,1.05,Positivo,1.0
Agudo,RS,Comentario,2022-07-20 16:22:53,ledawrasse,👏 👏 🙌,👏🙌,,"['U0001f44f', 'U0001f44f', 'U0001f64c']",,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-08-10 01:36:53,clovisthesing,Eu fui 🤩 🤝 👏 👏 👏,🤩🤝👏,Eu fui,"['U0001f929', 'U0001f91d', 'U0001f44f', 'U0001f44f', 'U0001f44f']",I was,0.6,Positivo,0.0
Agudo,RS,Comentario,2022-07-17 23:20:45,leoidaadelhareetz,❤ ️ ❤ ️ 🙌 🙌,❤🙌,️ ️,"['u2764', 'u2764', 'U0001f64c', 'U0001f64c']",️ ️,0.8,Positivo,0.0
Agudo,RS,Comentario,2022-07-15 21:57:13,lidianeoliveirabe,👏 👏 👏 👏 👏 👏 👏,👏,,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",,1.4,Positivo,0.0
