Municipio,UF,Post/Coment,Data,Usuario,Legenda,Comentarios,Likes
Ijui,RS,Post,2022-09-06 12:27:05,prefeituradeijui,"Qualifica +!
Tem início curso de confecção de bonecas de pano
Na manhã de segunda-feira, 5,  teve início mais um curso do Qualifica+Ijuí, este em parceria com SENAR e Sindicato Rural e Patronal de Ijuí, o Curso de Confecção de Bonecas de Pano. Foram disponibilizadas 12 vagas, o curso está acontecendo no CRAS do Glória. “Um momento único, para as mulheres se capacitarem, tendo a oportunidade de aprender algo novo, para algumas, uma nova profissão”, afirmou Fabíola Dutra – Coordenadora do CRAS Glória. O programa Qualifica+ijuí,  é uma parceria entre as Secretarias de Desenvolvimento Social e Desenvolvimento Econômico, que visa a qualificação através de cursos nas mais diversas áreas.",,6.0
Ijui,RS,Post,2022-09-06 12:25:11,prefeituradeijui,"100 anos!
Artilharia Divisionária da 3º Divisão de Exército - AD/3 - Brigadeiro Gurjão comemora seu centenário.
Prefeito participa do lançamento do vídeo, moeda e livro histórico da História da Artilharia Divisionária da 3º Divisão de Exército - AD/3 - Brigadeiro Gurjão, em Cruz Alta. Este ano, o Quartel-General da AD/3 comemora 100 anos de presença na região. O quartel foi construído entre 1921 e 1922, quando o Presidente da República era Epitácio Pessoa. “Trata-se de um espaço que merece todo nosso respeito, uma instituição centenária, que sempre buscou a preservação da segurança e soberania do país”, declarou o chefe do executivo ijuíense, Andrei Cossetin.",,29.0
Ijui,RS,Post,2022-09-06 12:22:21,prefeituradeijui,"200 Anos!
Mais de 6.000 deverão desfilar no 7 de setembro.
O Bicentenário da Independência será marcado por um grande desfile. A abertura será por conta da UETI, marcando Ijuí como Capital Nacional das Etnias, seguido pela Banda Carlos Gomes e 21 escolas, sendo 9 municipais, 8 estaduais e 4 privadas. Os escoteiros finalizam a participação civil, dando início ao desfile militar com a presença do Colégio Tiradentes, 27º GAC, Bombeiros, Brigada Militar e Policia Rodoviária Federal. “Estimamos cerca de 6 mil participantes entre professores, estudantes, militares e comunidade. Será um grande desfile”, comentou Cláudio Souza, secretário da pasta da educação, um dos organizadores do desfile.",,111.0
Ijui,RS,Post,2022-09-06 12:20:56,prefeituradeijui,"7 de Setembro!
Tudo organizado para aguardar o público nos 200 anos de Independência do Brasil.
A Prefeitura Municipal, através da SMODUTRAN já realizou a marcação do trecho em que ocorrerá o desfile cívico em comemoração ao Bicentenário da Independência do Brasil. A Rua Benjamin Constant será fechada da Álvaro Chaves até a 21 de abril, a partir das 4:00h do dia 07/09. A Coordenadoria de Trânsito solicita aos motoristas que não deixem seus veículos no trajeto do desfile para que o mesmo ocorra dentro da normalidade. A previsão do tempo não registra chuva para a data e o evento está marcado para iniciar 8:00h, em caso de chuva neste horário, a comissão organizadora deverá adiar para 13:30h, da mesma data.",,105.0
Ijui,RS,Comentario,2022-09-07 01:06:06,marcia.dasilva.9279807,,Muita saudade dos desfiles na praça tras muitas boas lembranças principalmente do meu saudoso irmão que desfilou por escolas e pelo quartel 😢😢,
Ijui,RS,Post,2022-09-06 12:19:32,prefeituradeijui,"Capitão do bem!
Prefeito Cossetin participa de homenagem ao Dunga
O prefeito Andrei Cossetin participou na tarde de segunda-feira, 5, da homenagem ao capitão do tetra campeonato mundial de futebol, Carlos Caetano Bledorn Verry, o ijuiense Dunga. A cerimônia ocorreu nas dependências do Sesc, com o qual Dunga desenvolve a ação solidária “Seleção do Bem 8”, que distribui alimentos para famílias carentes, inclusive em Ijuí. O prefeito Cossetin evidenciou o trabalho desenvolvido por Dunga e o espírito solidário que ele tem. Ijuí também terá uma estátua em homenagem ao Dunga, único ijuiense campeão do mundo.",,24.0
Ijui,RS,Post,2022-09-05 23:52:23,prefeituradeijui,"Estudante da Escola Joaquim Nabuco, da Comunidade do Mauá entrega lembrança do Desfile da Pátria ao Prefeito @andreiijui . A pureza e sinceridade das crianças nos fazem acreditar em um mundo melhor.",,59.0
Ijui,RS,Comentario,2022-09-07 02:40:09,cabo_da_boa_esperanca_2022,,"Só as crianças mesmo. Pois quem é experiente, já não compra de novo.",
Ijui,RS,Post,2022-09-05 12:28:56,prefeituradeijui,"Ainda há vagas
Em virtude das vagas para os cursos de qualificação ainda não terem sido preenchidas em sua totalidade, as inscrições continuam abertas até a próxima sexta, mesmo com o início das aulas que ocorre hoje à noite.
Para se inscrever:

1)PRESENCIALMENTE:
Local: Escola SENAC - Rua 24 de fevereiro, 315- Centro, Ijuí/RS.
Das 13h às 17h30.

2) VIRTUALMENTE:
Pelo formulário online: https://bit.ly/3zImUTj

Os cursos são nas áreas de:
Recepcionista de eventos - 80h
Organizador de eventos - 90h
Técnicas de Serviço em recepção de hotelaria - 44h
Excelência em atendimento ao turista - 44h
Inglês para serviços de bar e restaurante - 120h
Espanhol para serviços de bar e restaurante - 120h",,3.0
Ijui,RS,Post,2022-09-05 12:26:22,prefeituradeijui,"Espetáculo!
Enart reuniu centenas de pessoas no final de semana
o 2º Inter-Regional do Enart, realizado em Ijuí, nas dependências do Ginásio Wilson Mânica e adjacências, reuniu centenas de pessoas vindas de diversas localidade no final de semana. O prefeito Andrei Cossetin prestigiou o evento, destacando a importância das tradições gaúchas mantidas vivas junto a população gaúcha. Também participaram do evento demais autoridades municipais. No evento além do palco principal montado no Ginasião foram utilizadas estruturas de mais seis palcos.",,39.0
Ijui,RS,Comentario,2022-09-05 20:54:12,marcoaureliosikacz,,👏👏👏,
Ijui,RS,Post,2022-09-05 12:24:13,prefeituradeijui,"“Agora é minha de verdade”
Escrituras são entregues à 23 famílias do Parque da Pedreira.
A frase é da senhora Noemia Neli Canheski, moradora que recebeu sua escritura com mais de duas dezenas de famílias do Parque da Pedreira. As escrituras garantem agora a regularização de suas casas e terrenos. “Um trabalho de muitas mãos, de muitos anos e que temos a alegria em entregar às famílias desse lugar que está melhor, com uma realidade verdadeiramente mudada”, explanou o prefeito, Andrei Cossetin.",,35.0
Ijui,RS,Post,2022-09-05 12:23:26,prefeituradeijui,"Corujão atento em setembro!
Corujão da Saúde irá funcionar até 20:00h em setembro.
A Secretaria Municipal de Saúde irá manter no mês de setembro o Corujão da Saúde -  módulo Doenças de Inverno. A única alteração será no horário de atendimento que, partir de hoje (05/09), passa a ser das 17:00 às 20:00. “Os números estão caindo de forma gradativa, mas sabemos que tradicionalmente setembro é um mês com recorrência das doenças de inverno, por isso manteremos o atendimento”, esclareceu Márcio Strassburger, secretário da pasta.",,6.0
Ijui,RS,Post,2022-09-05 12:17:24,prefeituradeijui,"É campeão!
Chorão vence o Campeonato Municipal de Futebol Distrital
O Chorão sagrou-se campeão do Campeonato Municipal de Futebol Distrital ao bater o Juventude de Rincão dos Gói no domingo. A partida foi disputado em jogo único no campo do Chorão e contou com a presença de um grande público que prestigiou o evento. A partida terminou empatada sem gols, mas nos pênaltis, o Chorão venceu, ficando com o título.",,27.0
Ijui,RS,Post,2022-09-05 12:15:47,prefeituradeijui,"População elogia obras de asfaltamento nos bairros
Obras embelezam a cidade, desafogam o trânsito e encurtam caminhos

As obras de asfaltamento e melhorias nas ruas dos bairros de Ijuí além de melhorar a qualidade de vida da população, também embelezam as áreas da cidade que por muitos anos ficaram desassistidas. 
O asfaltamento em ruas de bairros auxilia no fluxo de veículos, encurtam caminhos e principalmente acabam com sujeira de barro em dias chuvosos, tendo em vista que todo o município de Ijuí tem o solo com a terra vermelha. O asfalto em vias estratégicas de ligação entre bairros também ajuda no deslocamento de trabalhadores, estudantes e desafoga as vias de maior fluxo.
Com o asfaltamento da rua Tenente Ananias de Barros, no bairro São José, via que liga o bairro Elizabeth ao Ferroviário, além dos moradores locais que se beneficiaram com o asfalto em frente as suas casas, valorizando os imóveis e deixando o local mais limpo, os moradores das adjacências também aprovaram a obra, como é o caso de André Lima que está utilizando a via para o deslocamento até o trabalho. “Antes para ir do Boa Vista até as imediações da Cotrijuí eu fazia a volta pela 19 de Outubro ou pela Emílio Glitz, agora com esse asfalto, vou por aqui, levo menos tempo, tem menos movimento, ficou muito boa a obra e encurtou o caminho”, contou.",,15.0
Ijui,RS,Post,2022-09-05 12:14:12,prefeituradeijui,"Tela Vilã
Uso excessivo de celular potencializa problemas oftalmológicos em crianças e adolescentes.
No último sábado a Secretaria Municipal de Saúde organizou um mutirão de atendimento oftalmológico. Foram 56 pacientes atendidos pelo oftalmologista Clévio Tosseto. A ação visa diminuir o tempo de espera nas filas da especialidade. O doutor aproveitou o momento para explicar que uso prolongado da tela dos celulares, tem potencializado os casos de estrabismo e miopia nas crianças. “É importante que os pais estejam atentos com relação ao tempo interrupto em frente às telas”, observou o especialista.",,6.0
Ijui,RS,Comentario,2022-09-07 03:08:12,adrianodemoura1453,,Qual seria o tempo máximo permitido?,
Ijui,RS,Post,2022-09-02 17:39:00,prefeituradeijui,,,2.0
Ijui,RS,Post,2022-09-02 13:49:14,prefeituradeijui,"Torneio Divas do Voleibol, no Ginásio Didático, junto ao Complexo Poliesportivo",,4.0
Ijui,RS,Post,2022-09-02 13:47:07,prefeituradeijui,Domingo Cultural no Parque da Pedreira em Ijuí,,22.0
Ijui,RS,Post,2022-09-02 13:36:49,prefeituradeijui,"Final do distrital!
Em jogo único se conhecerá o campeão neste final de semana

A partida será realizada no Campo do Chorão, domingo, 4, às 15h. A final será em jogo único, já que a partida anterior, de ida, foi anulada em função de irregularidades por parte de uma das equipes. Quem vencer a partida será declarado o Campeão do Campeonato Distrital de Futebol 2022. O jogo é aberto ao público.",,4.0
Ijui,RS,Post,2022-09-02 13:35:54,prefeituradeijui,"Empresariado!
Prefeito recebe convite para conhecer novas instalações da FECOMÉRCIO.
A diretoria do SINDILOJAS convidou o prefeito municipal para visita às novas instalações da FECOMÉRCIO, em Porto Alegre. Na oportunidade, o prefeito expôs aos empresários as ações que estão realizadas em Ijuí, bem como o planejamento de obras e atividades que serão desenvolvidas no município.",,7.0
Ijui,RS,Post,2022-09-02 13:34:23,prefeituradeijui,"Regularização!
Escrituras serão entregues neste sábado
Acontece na manhã de sábado, 3, às 11h, nas dependências do Parque Popular da Pedreira, a entrega de título da propriedade. A escritura será destinada para 21 casas que foram construídas junto ao PPP. A entrega será realizada pela secretaria de Habitação e Governo Municipal para as famílias que residem no local.",,7.0
Ijui,RS,Post,2022-09-02 13:02:02,prefeituradeijui,"Tradições Gaúchas!
Enart inicia neste sábado, 3
O Enart - 2º Encontro Inter-Regional 2022, inicia nesta sábado às 9h no Ginásio Wilson Mânica. A solenidade de abertura oficial ocorre às 13h do sábado. O evento se estende com ampla programação durante todo o sábado e também no domingo. Entre as inúmeras atividades da programação estão as apresentações de danças, solistas, gaitas, trovas campeiras entre outras.",,83.0
Ijui,RS,Post,2022-09-02 12:43:16,prefeituradeijui,"Foco na Final!
Adiado o início do Campeonato Amador para população prestigiar a final do distrital.
Todas as rodadas do Campeonato Municipal de Futebol Amador foi cancelada em função da Final do Campeonato Distrital. Os jogos do amador que ocorreriam no próximo domingo foram distribuídos para ocorrerem durante a próxima semana no período noturno. “Fizemos essa alteração para que a final possa ser acompanhada pela população, bem pelos próprios participantes do amador”, esclareceu Silmar Prestes, da coordenação do esporte do município.",,3.0
Ijui,RS,Post,2022-09-02 12:41:31,prefeituradeijui,"Visita!
Prendas e Peões de todo o Rio Grande do Sul estarão em Ijuí
A 3ª prenda do RS, Daiana Dal Rós, juntamente com Orione Rodrigues, presidente do Comitê Executivo do 2º Inter-Regional do Enart, estiveram realizando visita ao prefeito Andrei Cossetin. Na oportunidade divulgaram ao prefeito o evento que será realizado junto ao Enart, no sábado, às 18h30, na sede da UETI, onde estarão presentes 18 integrantes da gestão de prendas e peões do RS 2022/23 de diversas cidades do estado e o diretor do MTG Gaúcho. Também acompanhou a visita o secretário da Seplan Chico Ortiz, que é vice-patrão do Fogo de Chão.",,17.0
Ijui,RS,Post,2022-09-01 14:11:59,prefeituradeijui,"TEA na Educação Infantil!
Evento foi destinado aos professores e funcionários da educação infantil
Na tarde do  dia 31 de agosto a equipe do Centro Regional de Referencia em Transtorno do Espectro Autista de Ijuí realizou uma formação para professores e funcionários da Educação Infantil.
Cerca de 220 pessoas de escolas públicas e privadas de  Ijuí, Augusto Pestana, Santo Augusto, Joia, Condor,  Ajuricaba,  Bozano , Coronel Barros e Catuípe  estiveram no Sesc escutando a fala ""Saberes e Práticas : Um olhar sobre o TEA na Educação Infantil"" proferida pela Psicóloga, Mestre em Psicologia e Doutoranda em Educação Fernanda Szareski Pezzi .
Acreditamos na união de esforços e no trabalho intersetorial na construção de política públicas e de cuidado adequado  para as pessoas com TEA.",,14.0
