Municipio,UF,Post/Coment,Data,Usuario,Comentarios,Polaridade,Emoji,Analise
Agudo,RS,Comentario,2022-07-26 23:10:25,quintal.agudo,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Agudo,RS,Comentario,2022-07-27 00:02:51,jacksonsalvan,"['U0001f44f', 'U0001f44f', 'u2764', 'u2764', 'u2764', 'u2764']",1.2,👏❤,Positivo
Agudo,RS,Comentario,2022-07-27 11:10:50,eleniir75,"['U0001f64c', 'U0001f64c', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.7999999999999998,🙌👏,Positivo
Agudo,RS,Comentario,2022-07-27 23:17:04,sirleydebarros,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c']",1.9999999999999998,👏🙌,Positivo
Agudo,RS,Comentario,2022-07-26 23:10:56,katiagadr,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Agudo,RS,Comentario,2022-07-26 23:09:26,katiagadr,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Agudo,RS,Comentario,2022-07-26 23:53:39,elen_m_m,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Agudo,RS,Comentario,2022-07-25 14:22:21,gabrielicentaestilista,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Agudo,RS,Comentario,2022-07-26 00:51:06,mariarosangelaribeiror,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Agudo,RS,Comentario,2022-07-24 14:12:33,camilaaunfer,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",1.0,😍,Positivo
Agudo,RS,Comentario,2022-07-24 14:10:46,cabreraaudiovisual,"['U0001f525', 'U0001f525', 'U0001f525']",-0.30000000000000004,🔥,Negativo
Agudo,RS,Comentario,2022-08-03 00:50:51,saa_senger,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",1.0,😍,Positivo
Agudo,RS,Comentario,2022-08-31 12:38:09,elen_m_m,['U0001f60d'],0.2,😍,Positivo
Agudo,RS,Comentario,2022-07-20 16:22:53,ledawrasse,"['U0001f44f', 'U0001f44f', 'U0001f64c']",0.6000000000000001,👏🙌,Positivo
Agudo,RS,Comentario,2022-08-10 01:36:53,clovisthesing,"['U0001f929', 'U0001f91d', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Agudo,RS,Comentario,2022-07-17 23:20:45,leoidaadelhareetz,"['u2764', 'u2764', 'U0001f64c', 'U0001f64c']",0.8,❤🙌,Positivo
Agudo,RS,Comentario,2022-07-15 21:57:13,lidianeoliveirabe,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.4,👏,Positivo
Agudo,RS,Comentario,2022-07-14 20:18:29,faxinaldosoturnors,"['U0001f60d', 'U0001f389', 'U0001f973']",0.4,😍🎉,Positivo
Agudo,RS,Comentario,2022-07-16 18:03:28,leonora_drescher,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Agudo,RS,Comentario,2022-07-14 12:28:07,lidianeoliveirabe,"['U0001f60d', 'U0001f60d']",0.4,😍,Positivo
Agudo,RS,Comentario,2022-07-14 12:32:02,governancabrasil,['u2764'],0.2,❤,Positivo
Agudo,RS,Comentario,2022-07-16 01:04:26,elen_m_m,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.7999999999999998,👏,Positivo
Agudo,RS,Comentario,2022-07-21 02:44:16,darciaparecidafernan,['U0001f64c'],0.2,🙌,Positivo
Agudo,RS,Comentario,2022-07-11 14:45:36,nadia.adriana,"['U0001f44f', 'U0001f60d', 'U0001f353']",0.6000000000000001,👏😍🍓,Positivo
Agudo,RS,Comentario,2022-07-11 21:16:10,jucelainipotter,"['u2764', 'u2764', 'u2764']",0.6000000000000001,❤,Positivo
Agudo,RS,Comentario,2022-07-12 21:33:43,lojadaalineagudo,"['U0001f44f', 'U0001f3fc']",0.2,👏,Positivo
Ajuricaba,RS,Comentario,2022-09-08 23:47:15,rosabuchanelli,"['u2764', 'u2764', 'u2764']",0.6000000000000001,❤,Positivo
Ajuricaba,RS,Comentario,2022-08-23 10:56:09,rosygarciast,"['U0001f525', 'U0001f525', 'U0001f525']",-0.30000000000000004,🔥,Negativo
Ajuricaba,RS,Comentario,2022-08-23 03:00:19,omaninhoantunes,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-08-06 00:39:13,lettyciaregina,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-08-06 00:59:04,neidaavila12,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ajuricaba,RS,Comentario,2022-07-19 16:20:12,faclubebandag10,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ajuricaba,RS,Comentario,2022-07-19 16:25:34,maria_luiza_servieski_,"['U0001f44f', 'U0001f37b']",0.4,👏🍻,Positivo
Ajuricaba,RS,Comentario,2022-05-25 13:43:34,valdirstephanini,['u2764'],0.2,❤,Positivo
Ajuricaba,RS,Comentario,2022-05-25 20:07:06,nicodoterra,"['U0001f4af', 'u2764', 'U0001f64c']",0.30000000000000004,💯❤🙌,Positivo
Ajuricaba,RS,Comentario,2022-05-26 00:20:37,ivaniroliveira686,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-27 20:53:05,rosabuchanelli,"['u2764', 'u2764', 'U0001f60d', 'U0001f60d', 'U0001f62e', 'U0001f62e']",1.2,❤😍😮,Positivo
Ajuricaba,RS,Comentario,2022-05-28 02:01:02,maristela_sasso,"['u2764', 'u2764', 'u2764', 'u2764']",0.8,❤,Positivo
Ajuricaba,RS,Comentario,2022-05-24 21:40:23,alinedamianmarque,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-24 22:22:58,chagas_brunoc,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-24 22:23:25,chagas_brunoc,"['U0001f622', 'U0001f622']",-0.2,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-24 22:25:27,ivonerasador,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-24 22:47:09,lettyciaregina,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-24 22:49:39,yaszxv_yasmin,"['u2764', 'u2764']",0.4,❤,Positivo
Ajuricaba,RS,Comentario,2022-05-24 23:11:54,jiacomelifz,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-24 23:28:11,maria_luiza_servieski_,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-24 23:54:43,karinakaufmannn,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-25 00:01:40,marlizasperotto_,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-25 00:28:41,joicecamilarasador,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-25 00:30:13,joicecamilarasador,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-25 01:26:24,cilibohn,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-25 23:27:28,ivonerasador,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-27 00:16:58,marciasilva1262,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Ajuricaba,RS,Comentario,2022-05-14 14:04:39,camila.batistadasilva.90,"['U0001f622', 'U0001f622', 'U0001f622']",-0.30000000000000004,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 14:08:13,berenicebertollo,"['U0001f622', 'U0001f622']",-0.2,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 14:17:02,oliveiraroai,"['U0001f622', 'U0001f622', 'U0001f622', 'U0001f622']",-0.4,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 15:09:51,tatischoffelfst,['U0001f64c'],0.2,🙌,Positivo
Ajuricaba,RS,Comentario,2022-05-14 15:11:13,eduardofranbutzen,"['U0001f622', 'U0001f622', 'U0001f622']",-0.30000000000000004,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 16:01:45,eliane_casali,['U0001f622'],-0.1,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 16:11:43,tosoleda,['U0001f622'],-0.1,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 16:37:39,silvia.vieirabandeira,"['U0001f622', 'U0001f622']",-0.2,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 17:08:40,beatrizkrampe,['U0001f622'],-0.1,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 17:24:24,cilibohn,['U0001f622'],-0.1,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 18:03:28,josianep.carlini,['U0001f622'],-0.1,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 18:21:35,solange.kemp,"['U0001f622', 'U0001f622']",-0.2,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 19:12:02,paulodamiani2009,"['U0001f622', 'U0001f622', 'U0001f622', 'U0001f622']",-0.4,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-14 21:44:17,denizeruppel,"['U0001f622', 'U0001f622']",-0.2,😢,Negativo
Ajuricaba,RS,Comentario,2022-05-15 00:56:43,sandracristinaeichelberg,['U0001f622'],-0.1,😢,Negativo
Ajuricaba,RS,Comentario,2022-04-22 01:44:19,elainemarlipiesanti,"['U0001f64c', 'U0001f44f']",0.4,🙌👏,Positivo
Ajuricaba,RS,Comentario,2022-04-22 10:11:50,marileiaddolovitsch,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-04-22 17:22:31,valdirstephanini,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ajuricaba,RS,Comentario,2022-04-23 01:34:05,clenicebrigo,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-04-21 16:53:13,elainemarlipiesanti,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ajuricaba,RS,Comentario,2022-03-28 22:43:59,amanda_roratto,"['U0001f60d', 'U0001f60d', 'u2764']",0.6000000000000001,😍❤,Positivo
Ajuricaba,RS,Comentario,2022-03-28 22:44:22,ivanesbertollo,"['u2764', 'u2764']",0.4,❤,Positivo
Ajuricaba,RS,Comentario,2022-03-28 22:28:29,amanda_roratto,"['U0001f60d', 'U0001f60d', 'U0001f60d']",0.6000000000000001,😍,Positivo
Ajuricaba,RS,Comentario,2022-03-28 20:20:14,scheilaarenamassoterapeuta,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ajuricaba,RS,Comentario,2022-03-23 21:13:48,chagas_brunoc,['U0001f622'],-0.1,😢,Negativo
Ajuricaba,RS,Comentario,2022-03-24 00:57:14,isoldematter,"['U0001f649', 'U0001f649', 'U0001f914', 'U0001f644', 'U0001f915', 'U0001f60f']",0.6000000000000001,🙉😏,Positivo
Ajuricaba,RS,Comentario,2022-03-21 16:18:18,elenicesylvio,"['U0001f64c', 'u2764']",0.4,🙌❤,Positivo
Ajuricaba,RS,Comentario,2022-03-16 00:02:20,piesanticlarissa,"['U0001f602', 'U0001f602']",0.4,😂,Positivo
Ajuricaba,RS,Comentario,2022-03-16 00:50:01,itsmacdj,['U0001f525'],-0.1,🔥,Negativo
Ajuricaba,RS,Comentario,2022-03-16 13:49:22,demouraigor,['U0001f602'],0.2,😂,Positivo
Ajuricaba,RS,Comentario,2022-03-16 18:22:58,letiicamargoo,"['U0001f602', 'U0001f602', 'U0001f602', 'U0001f602', 'U0001f602', 'U0001f602']",1.2,😂,Positivo
Ajuricaba,RS,Comentario,2022-03-16 23:33:07,vera_simoni_bonmann_silva,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-03-17 01:54:25,elainemarlipiesanti,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ajuricaba,RS,Comentario,2022-02-25 02:12:05,andreiafoguesatto,['U0001f62e'],0.2,😮,Positivo
Ajuricaba,RS,Comentario,2022-02-25 14:21:00,elainemarlipiesanti,['U0001f62e'],0.2,😮,Positivo
Ajuricaba,RS,Comentario,2022-02-22 19:38:48,scheilaarenamassoterapeuta,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Ajuricaba,RS,Comentario,2022-02-15 01:45:15,anita_lacorte_de_lara,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2022-02-15 03:09:40,shirleitoso,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2021-12-17 00:04:14,gejdjfjfjcnbdnd,['U0001f44f'],0.2,👏,Positivo
Ajuricaba,RS,Comentario,2021-12-17 00:14:29,ivone_pettenon,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2021-12-17 02:27:00,elainemarlipiesanti,['u2764'],0.2,❤,Positivo
Ajuricaba,RS,Comentario,2021-12-17 10:06:20,oliveiragomesa,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ajuricaba,RS,Comentario,2021-12-17 20:03:13,pati.jmartins,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f60d', 'U0001f60d', 'U0001f60d']",1.2,👏😍,Positivo
Ajuricaba,RS,Comentario,2021-12-18 15:56:12,monica.serafini.125,"['U0001f64c', 'U0001f64c']",0.4,🙌,Positivo
Ajuricaba,RS,Comentario,2021-12-06 01:41:14,scheilaarenamassoterapeuta,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2021-12-06 01:53:55,elainemarlipiesanti,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Ajuricaba,RS,Comentario,2021-12-04 01:15:12,luccaenzo04,"['U0001f64c', 'U0001f3fe', 'u2764']",0.4,🙌❤,Positivo
Ajuricaba,RS,Comentario,2021-12-04 02:20:27,dududallabridaa,"['U0001f525', 'U0001f44f']",0.1,🔥👏,Positivo
Ajuricaba,RS,Comentario,2021-12-04 11:01:29,monica_andreia21,"['u2764', 'u2764']",0.4,❤,Positivo
Ajuricaba,RS,Comentario,2021-12-04 11:52:39,noelioleiniczak,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Ajuricaba,RS,Comentario,2021-11-05 22:08:07,nilzastephanini,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Ajuricaba,RS,Comentario,2021-10-17 01:04:32,elainemarlipiesanti,['U0001f62e'],0.2,😮,Positivo
Ajuricaba,RS,Comentario,2021-09-29 15:29:43,rosandroandrebrigo,"['U0001f612', 'U0001f926', 'U0001f3fc', 'u2642']",-0.30000000000000004,😒♂,Negativo
Ajuricaba,RS,Comentario,2021-09-16 17:09:01,isoldematter,"['U0001f602', 'U0001f602', 'U0001f602', 'U0001f602', 'U0001f602']",1.0,😂,Positivo
Ajuricaba,RS,Comentario,2021-09-11 21:47:10,vivianepalmero,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2022-09-07 14:22:29,ezekiel_nunes30,"['U0001f622', 'U0001f622', 'U0001f622']",-0.30000000000000004,😢,Negativo
Álvares Machado,SP,Comentario,2022-08-06 14:19:42,claudio.santossfc,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Álvares Machado,SP,Comentario,2022-08-06 01:07:57,lucienedacome,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'u2764']",0.8,👏❤,Positivo
Álvares Machado,SP,Comentario,2022-08-05 22:31:34,dirce6571,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Álvares Machado,SP,Comentario,2022-08-06 12:15:23,jaquelinematos628,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Álvares Machado,SP,Comentario,2022-08-06 00:51:16,guilherme_arigaoficial,"['U0001f60d', 'U0001f60d', 'U0001f60d', 'U0001f60d']",0.8,😍,Positivo
Álvares Machado,SP,Comentario,2022-08-05 20:14:49,iancapacheco,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Álvares Machado,SP,Comentario,2022-08-05 19:40:02,manda_tosta,['U0001f525'],-0.1,🔥,Negativo
Álvares Machado,SP,Comentario,2022-06-30 13:09:54,ezekiel_nunes30,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-21 15:22:40,valdirene_gcarvalho,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f64c']",0.8,👏🙌,Positivo
Álvares Machado,SP,Comentario,2022-06-21 17:25:28,river_bryanzorzatto,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",0.6000000000000001,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-21 18:22:22,velucia9194,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-21 18:31:48,taniasoarespiquione,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:06:48,p_cervellini,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:15:17,emersoncamargo6,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:21:07,diomaziodaniel,['U0001f44f'],0.2,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:28:32,ianaraoficial,"['U0001f60d', 'u2764', 'U0001f64f']",0.6000000000000001,😍❤🙏,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:38:12,cristianehiguti,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:42:18,marciocristianorodriguespon,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:49:34,artesgelatelie,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:50:05,lucienedacome,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c', 'u2764']",1.5999999999999999,👏🙌❤,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:53:39,carla.cavalleri,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-15 23:58:27,taniaalmeidasola,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-16 00:26:19,amandab.oliv,"['U0001f44f', 'u2764']",0.4,👏❤,Positivo
Álvares Machado,SP,Comentario,2022-06-16 00:33:38,josejlpp,"['U0001f605', 'U0001f44f', 'U0001f44f']",0.30000000000000004,😅👏,Positivo
Álvares Machado,SP,Comentario,2022-06-16 01:08:25,laircefuruya,"['U0001f44f', 'U0001f44f', 'U0001f60d', 'u2764']",0.8,👏😍❤,Positivo
Álvares Machado,SP,Comentario,2022-06-16 02:40:58,river_bryanzorzatto,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-16 04:16:57,renatinha5788,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-16 11:22:49,silvasantoscicera,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Álvares Machado,SP,Comentario,2022-06-09 14:38:53,verdadesditaseponto,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2022-05-30 14:44:54,simone.coelho.37853,['U0001f45f'],0.2,👟,Positivo
Álvares Machado,SP,Comentario,2022-05-30 14:56:02,jaquelinematos628,"['U0001f44f', 'U0001f44f']",0.4,👏,Positivo
Álvares Machado,SP,Comentario,2022-05-30 15:26:42,soniadgalante,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Álvares Machado,SP,Comentario,2022-05-30 17:56:11,cleidematiassilva,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2022-05-31 01:31:57,fc.mello,['u2764'],0.2,❤,Positivo
Álvares Machado,SP,Comentario,2022-05-31 21:01:28,renatinha5788,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2022-03-03 18:46:31,shirley.domingos78,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2022-03-03 22:08:48,barbalhovanderley,['U0001f44f'],0.2,👏,Positivo
Álvares Machado,SP,Comentario,2022-02-24 21:13:41,lopes8597,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2021-11-30 21:38:11,paulohairdesign,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2021-11-23 11:16:19,niltonjunior_f,"['U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb', 'U0001f44f', 'U0001f3fb']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2021-06-17 23:50:25,edmilsonlorca,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Álvares Machado,SP,Comentario,2021-02-20 05:32:17,hiagosouzasp,['U0001f64c'],0.2,🙌,Positivo
Alvinópolis,MG,Comentario,2022-09-14 22:12:29,laradrumondpsic,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.5999999999999999,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 22:58:55,barbosaesantosateofim,['u2764'],0.2,❤,Positivo
Alvinópolis,MG,Comentario,2022-09-15 11:42:13,daniela.nardy,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 23:16:39,michelleappereira,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 21:26:21,dan700307,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 20:32:50,azilad47,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 23:53:42,marizete_matins,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 22:13:12,cotamaisa,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.0,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 20:16:53,anapaula.mf.70,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-15 01:37:25,kelimarcouto,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 21:07:07,pintomariageralda,"['U0001f64c', 'U0001f44f', 'U0001f44f']",0.6000000000000001,🙌👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 21:04:33,veronicarodrigues578,['U0001f44f'],0.2,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 20:03:22,simonemagalhaes2207,"['U0001f64c', 'U0001f44f', 'U0001f44f', 'U0001f44f']",0.8,🙌👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 20:37:17,linealvi_abreu,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-16 00:04:49,delaine.silva.7355,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.2,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-15 00:04:51,michelleappereira,"['U0001f64c', 'U0001f64c', 'U0001f64c']",0.6000000000000001,🙌,Positivo
Alvinópolis,MG,Comentario,2022-09-14 15:04:40,simonemagalhaes2207,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 15:56:46,magalhaes.myrian,"['U0001f44f', 'U0001f44f', 'U0001f44f']",0.6000000000000001,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-14 16:31:21,crepaldelima,"['U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f', 'U0001f44f']",1.7999999999999998,👏,Positivo
Alvinópolis,MG,Comentario,2022-09-15 00:03:40,michelleappereira,"['U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c', 'U0001f64c']",1.0,🙌,Positivo
